CLIA Number,Laboratory Name,Certificate,City,State,Formatted_address,Zip_code,lat,lng
26D0446979,MERCY ST FRANCIS HOSPITAL,3,MOUNTAIN VIEW,MO,"100 W, US-60, Mountain View, MO 65548, USA",65548,37.002441,-91.70299659999999
26D0447069,MERCY HOSPITAL AURORA,3,AURORA,MO,"500 Porter Ave, Aurora, MO 65605, USA",65605,36.9696675,-93.70999049999999
26D0447107,CMH HOSPITAL LABORATORY,3,BOLIVAR,MO,"1500 N Oakland Ave, Bolivar, MO 65613, USA",65613,37.625775,-93.4200189
26D0447182,MERCY HOSPITAL CASSVILLE,3,CASSVILLE,MO,"94 Main St, Cassville, MO 65625, USA",65625,36.6746656,-93.8722913
26D0447330,"COX MONETT HOSPITAL, LABORATORY",3,MONETT,MO,"801 N Lincoln Ave, Monett, MO 65708, USA",65708,36.927081,-93.930497
26D0447528,OZARKS MEDICAL CENTER-THAYER/ MAMMOTH SPRING,1,THAYER,MO,"1375 Nettleton Ave, Thayer, MO 65791, USA",65791,36.5001477,-91.5375485
26D0447574,COX MEDICAL CENTER NORTH,3,SPRINGFIELD,MO,"1423 N Jefferson Ave b99, Springfield, MO 65802, USA",65802,37.22498,-93.289904
26D0448010,COX MEDICAL CENTER SOUTH LABORATORY,3,SPRINGFIELD,MO,"3801 S National Ave, Springfield, MO 65807, USA",5210,37.144768,-93.2803579
26D0652071,ST LUKE'S DES PERES HOSPITAL,3,KIRKWOOD,MO,"2345 Dougherty Ferry Rd, St. Louis, MO 63122, USA",63122,38.584161,-90.451887
26D0652092,QUEST DIAGNOSTICS,3,SAINT LOUIS,MO,"40 N Kingshighway Blvd, St. Louis, MO 63108, USA",1324,38.6419531,-90.2647183
26D0652158,STE GENEVIEVE COUNTY MEMORIAL HOSPITAL,1,SAINTE GENEVIEVE,MO,"800 Ste Genevieve Dr, Ste. Genevieve, MO 63670, USA",63670,37.96925969999999,-90.05446169999999
26D0652233,LABORATORY CORPORATION OF AMERICA HOLDINGS,3,OVERLAND PARK,KS,"7800 W 110th St, Overland Park, KS 66210, USA",66210,38.929549,-94.6759587
26D0652243,SAINT LUKES HOSPITAL LABORATORY,3,KANSAS CITY,MO,"3220, 4401 Wornall Rd # B, Kansas City, MO 64111, USA",64111,39.0473425,-94.5903151
26D0652309,GOLDEN VALLEY MEMORIAL,3,CLINTON,MO,"1600 N 2nd St, Clinton, MO 64735, USA",1297,38.3897485,-93.7689336
26D0652359,CAPITAL REGION MEDICAL CENTER,3,JEFFERSON CITY,MO,"1125 Madison St, Jefferson City, MO 65101, USA",65101,38.5655928,-92.1814761
26D0652392,BOTHWELL REGIONAL HEALTH CENTER,3,SEDALIA,MO,"601 E 14th St, Sedalia, MO 65301, USA",65301,38.6994909,-93.2212078
26D0652446,"MERCY HOSPITAL LABORATORY, SPRINGFIELD",3,SPRINGFIELD,MO,"1235 E Cherokee St, Springfield, MO 65804, USA",65804,37.1792234,-93.2740805
26D0666026,MERCY HOSPITAL SOUTH,3,SAINT LOUIS,MO,"10010 Kennerly Rd, St. Louis, MO 63128, USA",63128,38.5070559,-90.38016400000001
26D0666581,PARKLAND HEALTH CENTER-BONNE TERRE,3,BONNE TERRE,MO,"7245 Raider Rd, Bonne Terre, MO 63628, USA",63628,37.9122942,-90.5329385
26D0667822,MISSOURI STATE PUBLIC HEALTH LAB,1,JEFFERSON CITY,MO,"101 Chestnut St, Jefferson City, MO 65101, USA",4081,38.571038,-92.1594203
26D0668824,OZARK MEDICAL CENTER,3,WEST PLAINS,MO,"1100 Kentucky Ave, West Plains, MO 65775, USA",65775,36.7387194,-91.87480459999999
26D0668882,NORTHEAST REGIONAL MEDICAL CENTER - LABORATORY,3,KIRKSVILLE,MO,"800 W Jefferson St, Kirksville, MO 63501, USA",1443,40.1934251,-92.5928713
26D0671172,SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES,3,SAINT CHARLES,MO,"300 1st Capitol Dr, St Charles, MO 63301, USA",63301,38.7809063,-90.4847025
26D0671826,SAINT LOUIS UNIVERSITY GENERAL DERMATOLOGY CLINIC,1,SAINT LOUIS,MO,"1755 S Grand Blvd, St. Louis, MO 63104, USA",63104,38.6155547,-90.24019919999999
26D0673463,PERRY COUNTY MEMORIAL HOSPITAL,3,PERRYVILLE,MO,"434 N West St, Perryville, MO 63775, USA",63775,37.7324581,-89.8655442
26D0674086,SSM HEALTH ST CLARE HOSPITAL-FENTON,3,FENTON,MO,"1015 Bowles Ave, Fenton, MO 63026, USA",63026,38.5279143,-90.4759548
26D0675479,CHRISTIAN HOSPITAL NORTH EAST LAB,3,SAINT LOUIS,MO,"11133 Dunn Rd, St. Louis, MO 63136, USA",6119,38.7765919,-90.2404227
26D0685174,SLU PATH DEPT INDEPENDENT LABS,3,SAINT LOUIS,MO,"1402 S Grand Blvd, St. Louis, MO 63104, USA",63104,38.6220914,-90.23745319999999
26D0696848,HEARTLAND REGIONAL MEDICAL CENTER LABORATORY,3,SAINT JOSEPH,MO,"5325 Faraon St, St Joseph, MO 64506, USA",64506,39.7733484,-94.7709529
26D0697913,CLEAVER DERMATOLOGY,3,KIRKSVILLE,MO,"1316 Country Club Dr, Kirksville, MO 63501, USA",63501,40.16865629999999,-92.570814
26D0716257,GOLDEN VALLEY MEDICAL WINDSOR,3,WINDSOR,MO,"100 S Tebo St, Windsor, MO 65360, USA",65360,38.5329621,-93.5232922
26D0866627,OZARKS MEDICAL CENTER-WINONA,1,WINONA,MO,"9104 MO-19, Winona, MO 65588, USA",65588,37.0177971,-91.3213267
26D0886746,ENCOMPASS MEDICAL GROUP,3,KANSAS CITY,MO,"373 W 101st Terrace, Kansas City, MO 64114, USA",64114,38.9435625,-94.59516479999999
26D0893575,CREATIVE TESTING SOLUTIONS,3,SAINT LOUIS,MO,"13500 S Point Blvd, Charlotte, NC 28273, USA",28273,35.1120794,-80.9583523
26D0898415,CLAY-PLATTE FAMILY MEDICINE CLINIC PC,3,KANSAS CITY,MO,"5501 NW 62nd Terrace, Kansas City, MO 64151, USA",64151,39.2077261,-94.6449378
26D0907768,CASS REGIONAL MEDICAL CENTER-MAIN LAB,3,HARRISONVILLE,MO,"2800 Rock Haven Rd, Harrisonville, MO 64701, USA",2017,38.6643476,-94.3767204
26D0917611,OZARKS MEDICAL CENTER-URGENT CARE,1,WEST PLAINS,MO,"181 Kentucky Ave, West Plains, MO 65775, USA",65775,36.7290999,-91.8768382
26D0947881,WEST COUNTY DERMATOLOGY INC,1,CHESTERFIELD,MO,"1001 Chesterfield Pkwy E Suite 201, Chesterfield, MO 63017, USA",63017,38.654462,-90.552677
26D0949496,CENTRAL MISSOURI DERMATOLOGY LLP COLUMBIA,1,COLUMBIA,MO,"401 N Keene St, Columbia, MO 65201, USA",6625,38.956186,-92.29049800000001
26D0983643,VIRACOR EUROFINS,3,LEES SUMMIT,MO,"1001 Technology Dr, Lee's Summit, MO 64086, USA",64086,38.9384959,-94.4035014
26D0987308,HARRY S TRUMAN MEMORIAL VA HOSPITAL,3,COLUMBIA,MO,"800 Hospital Dr, Columbia, MO 65201, USA",65201,38.9367589,-92.3282741
26D0995726,"CLINLAB, INC",1,SAINT LOUIS,MO,"763 S New Ballas Rd, St. Louis, MO 63141, USA",63141,38.6399367,-90.44427859999999
26D1007530,MERCY URGENT CARE-EAST COMMUNITY ST LOUIS,1,O FALLON,MO,"300 Winding Woods Dr Suite 100, O'Fallon, MO 63366, USA",63366,38.7844594,-90.69867789999999
26D1023850,DERMATOLOGY AND SKIN CANCER SPECIALIST PA,1,LEES SUMMIT,MO,"3265 NE Ralph Powell Rd, Lee's Summit, MO 64064, USA",64064,38.97106280000001,-94.3586406
26D1036367,ST LUKES EAST LEES SUMMIT LABORATORY,3,LEES SUMMIT,MO,"100 NE St Lukes Blvd, Lee's Summit, MO 64086, USA",64086,38.9417798,-94.38201629999999
26D1041447,CLARKSON III URGENT CARE LAB,3,ELLISVILLE,MO,"233 Clarkson Rd, Ellisville, MO 63011, USA",63011,38.5995525,-90.5851182
26D1046774,SAINT LOUIS UNIVERSITY GENERAL DERMATOLOGY,1,SAINT LOUIS,MO,"1755 S Grand Blvd, St. Louis, MO 63104, USA",63104,38.6155547,-90.24019919999999
26D1056501,LABORATORY CORPORATION OF AMERICA HOLDING,1,KANSAS CITY,MO,"1000 Carondelet Dr, Kansas City, MO 64114, USA",64114,38.9367113,-94.604475
26D1061253,PROGRESS WEST HEALTHCARE CENTER,3,O FALLON,MO,"2 Progress Point Ct, O'Fallon, MO 63368, USA",2208,38.715718,-90.698607
26D1063392,SAINT LUKES DERMATOLOGY,1,KANSAS CITY,MO,"4400 Broadway Blvd Suite 400, Kansas City, MO 64111, USA",64111,39.0471566,-94.5916372
26D1071136,KANSAS CITY SKIN & CANCER CENTER,1,KANSAS CITY,MO,"5810 NW Barry Rd, Kansas City, MO 64154, USA",64154,39.2471823,-94.6482405
26D1086087,MID-AMERICA TRANSPLANT,3,SAINT LOUIS,MO,"1110 Highlands Plaza Dr #100, St. Louis, MO 63110, USA",63110,38.6286452,-90.2823354
26D1101943,"AIM LABORATORIES, LLC",3,BRIDGETON,MO,"3165 McKelvey Rd, Bridgeton, MO 63044, USA",63044,38.7452105,-90.4385262
26D2078298,ELITE DIAGNOSTICS INC,1,SAINT LOUIS,MO,"444 Holderrieth Blvd, Tomball, TX 77375, USA",4591,30.0890764,-95.6243697
26D2080766,INTERNATIONAL DIAGNOSTIC LABORATORY LLC,1,KINGWOOD,TX,"Kingwood, Houston, TX, USA",United States,30.0500255,-95.18447739999999
26D2082813,GOLDEN VALLEY MEDICAL-OSCEOLA,3,OSCEOLA,MO,"675 3rd St, Osceola, MO 64776, USA",64776,38.0468778,-93.7022531
26D2102945,GAMMA HEALTHCARE INC - SPRINGFIELD,1,SPRINGFIELD,MO,"111 N Massey Blvd #119, Nixa, MO 65714, USA",65714,37.0448928,-93.3046335
26D2131450,DERMATOLOGY & SKIN CANCER CENTER,1,KANSAS CITY,MO,"9151 NE 81st Terrace #200, Kansas City, MO 64158, USA",64158,39.2389881,-94.463994
26D2162440,MERCY HOSPITAL URGENT CARE ST PETERS,1,ST PETERS,MO,"107 Piper Hill Dr #100, St Peters, MO 63376, USA",63376,38.7933327,-90.5877915
26D2166950,LABORATORY CORPORATION OF AMERICA,3,LAKE SAINT LOUIS,MO,"6555 Chippewa St #100, St. Louis, MO 63109, USA",63109,38.5917345,-90.30431449999999
27D0041965,BIG HORN COUNTY MEMORIAL HOSPITAL LABORATORY,1,HARDIN,MT,"17 N Miles Ave, Hardin, MT 59034, USA",59034,45.72905919999999,-107.6165006
27D0042084,NORTHERN MONTANA HOSPITAL,1,HAVRE,MT,"30 13th St, Havre, MT 59501, USA",5222,48.53800769999999,-109.6855634
27D0042192,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,3,POLSON,MT,"6 13th Ave E, Polson, MT 59860, USA",59860,47.6822197,-114.1624467
27D0409364,US PUBLIC HEALTH SERVICE HOSPITAL,3,CROW AGENCY,MT,"Crow Agency, MT 59022, USA",59022,45.6013889,-107.4597222
27D0409444,BEARTOOTH BILLINGS CLINIC,1,RED LODGE,MT,"2525 Broadway Ave N, Red Lodge, MT 59068, USA",59068,45.2122365,-109.2439055
27D0409764,BILLINGS CLINIC,3,BILLINGS,MT,"2800 10th Ave N, Billings, MT 59101, USA",59101,45.7894434,-108.512958
27D0409775,TRINITY HOSPITAL LAB,1,WOLF POINT,MT,"315 Knapp St, Wolf Point, MT 59201, USA",1826,48.1015204,-105.6416983
27D0409865,HOLY ROSARY HEALTH CENTER,3,MILES CITY,MT,"2600 Wilson St, Miles City, MT 59301, USA",59301,46.3953783,-105.8281088
27D0409986,GREAT FALLS CLINIC HOSPITAL LAB,3,GREAT FALLS,MT,"3000 15th Ave S, Great Falls, MT 59405, USA",5240,47.4884624,-111.2558726
27D0410131,PONDERA MEDICAL CENTER,1,CONRAD,MT,"805 Sunset Blvd, Conrad, MT 59425, USA",59425,48.174552,-111.9591003
27D0410143,NORTHERN ROCKIES MEDICAL CENTER,1,CUT BANK,MT,"802 2nd St SE, Cut Bank, MT 59427, USA",59427,48.6282288,-112.3268558
27D0410260,PHILLIPS COUNTY HOSPITAL,1,MALTA,MT,"311 S 8th Ave E, Malta, MT 59538, USA",59538,48.3572419,-107.8593358
27D0410407,ST PETERS HEALTH,1,HELENA,MT,"2475 E Broadway St, Helena, MT 59601, USA",4759,46.5832311,-111.9964567
27D0410539,ST JAMES HEALTHCARE LABORATORY,3,BUTTE,MT,"St. James, 400 S Clark St, Butte, MT 59701, USA",59701,46.0090008,-112.5443242
27D0410647,BOZEMAN HEALTH DEACONESS HOSPITAL,3,BOZEMAN,MT,"915 Highland Blvd, Bozeman, MT 59715, USA",59715,45.6699625,-111.019943
27D0410720,DEER LODGE MEDICAL CENTER,1,DEER LODGE,MT,"1100 Hollenback Ln, Deer Lodge, MT 59722, USA",59722,46.4135348,-112.726774
27D0410733,BARRETT HOSPITAL & HEALTHCARE LABORATORY,1,DILLON,MT,"600 State Hwy 91 S, Dillon, MT 59725, USA",59725,45.2016454,-112.6469019
27D0410743,MADISON VALLEY MEDICAL CENTER,1,ENNIS,MT,"305 Main St, Ennis, MT 59729, USA",59729,45.3516024,-111.7320621
27D0410970,ST PATRICK HOSPITAL,3,MISSOULA,MT,"500 W Broadway St, Missoula, MT 59802, USA",59802,46.8752058,-113.9998288
27D0411039,MARCUS DALY MEMORIAL HOSPITAL,1,HAMILTON,MT,"1200 Westwood Dr, Hamilton, MT 59840, USA",59840,46.2478856,-114.1716352
27D0411099,ST LUKE COMMUNITY HEALTHCARE,1,RONAN,MT,"107 6th Ave SW, Ronan, MT 59864, USA",59864,47.5290176,-114.1070038
27D0411115,MINERAL COMMUNITY HOSPITAL,3,SUPERIOR,MT,"1208 6th Ave E, Superior, MT 59872, USA",59872,47.18540669999999,-114.8768128
27D0411225,KALISPELL REGIONAL MEDICAL CENTER LABORATORY,3,KALISPELL,MT,"310 Sunnyview Ln, Kalispell, MT 59901, USA",59901,48.2148456,-114.3240626
27D0411323,CABINET PEAKS MEDICAL CENTER,3,LIBBY,MT,"209 Health Park Drive, Libby, MT 59923, USA",59923,48.3920861,-115.545997
27D0411341,GLACIER MEDICAL ASSOCIATES,3,WHITEFISH,MT,"1111 Baker Ave, Whitefish, MT 59937, USA",59937,48.400942,-114.3370071
27D0652473,ST VINCENT HEALTHCARE,3,BILLINGS,MT,"1233 N 30th St, Billings, MT 59101, USA",59101,45.79348419999999,-108.5187094
27D0652481,POPLAR COMMUNITY HOSPITAL,1,POPLAR,MT,"211 H St W, Poplar, MT 59255, USA",59255,48.1152611,-105.1932631
27D0652495,BENEFIS HEALTH SYSTEM EAST CAMPUS LAB,3,GREAT FALLS,MT,"1101 26th St S, Great Falls, MT 59405, USA",59405,47.4912471,-111.2594289
27D0652531,MONTANA PUBLIC HEALTH LABORATORY,1,HELENA,MT,"111 N Sanders St, Helena, MT 59601, USA",59601,46.5855986,-112.0141122
27D0663007,CENTRAL MONTANA MEDICAL CENTER,1,LEWISTOWN,MT,"408 Wendell Ave, Lewistown, MT 59457, USA",59457,47.05864589999999,-109.4433072
27D0665300,LIVINGSTON HEALTHCARE,1,LIVINGSTON,MT,"320 Alpenglow Ln, Livingston, MT 59047, USA",59047,45.6750532,-110.5267394
27D0666145,COMMUNITY MEDICAL CENTER LAB,3,MISSOULA,MT,"2827 Fort Missoula Rd, Missoula, MT 59804, USA",7408,46.847862,-114.0475053
27D0668135,CURRY HEALTH CENTER,1,MISSOULA,MT,"634 Eddy Ave, Missoula, MT 59812, USA",1802,46.863315,-113.9872421
27D0671192,CLARK FORK VALLEY HOSPITAL,1,PLAINS,MT,"10 Kruger Rd, Plains, MT 59859, USA",59859,47.4683751,-114.8881731
27D0678965,SUMMIT LABORATORY,3,BUTTE,MT,"435 S Crystal St # 210, Butte, MT 59701, USA",1506,46.0084668,-112.5449201
27D0690353,WESTERN MONTANA CLINIC BROADWAY BLDG,1,MISSOULA,MT,"500 W Broadway St, Missoula, MT 59807, USA",59807,46.87462499999999,-114.0006229
27D0690730,ASSOCIATED DERMATOLOGY & SKIN CANCER CLINIC,1,HELENA,MT,"50 S Last Chance Gulch St, Helena, MT 59601, USA",59601,46.5861327,-112.0408395
27D0946844,YELLOWSTONE PATHOLOGY INSTITUTE INC,3,BILLINGS,MT,"2900 12th Ave N # 295W, Billings, MT 59101, USA",7504,45.7925721,-108.5182078
27D0988113,BILLINGS VA HEALTHCARE CENTER,3,BILLINGS,MT,"1775 Spring Creek Ln, Billings, MT 59102, USA",59102,45.7373352,-108.6042861
27D2091245,WESTERN MONTANA CLINIC-CMC,1,MISSOULA,MT,"500 W Broadway St, Missoula, MT 59807, USA",59807,46.87462499999999,-114.0006229
28D0047395,METHODIST FREMONT HEALTH,3,FREMONT,NE,"450 E 23rd St, Fremont, NE 68025, USA",68025,41.4531662,-96.49153129999999
28D0047491,CHI HEALTH IMMANUEL LABORATORY,3,OMAHA,NE,"4955 F St, Omaha, NE 68117, USA",68117,41.2191484,-95.9884598
28D0047706,BOONE COUNTY HEALTH CENTER,1,ALBION,NE,"723 W Fairview St, Albion, NE 68620, USA",1725,41.6835132,-98.0054172
28D0453431,MEMORIAL COMMUNITY HOSPITAL,1,BLAIR,NE,"810 N 22nd St, Blair, NE 68008, USA",1128,41.5513679,-96.1442426
28D0453563,CHI HEALTH MIDLANDS LABORATORY,3,PAPILLION,NE,"11111 S 84th St, Papillion, NE 68046, USA",68046,41.1358045,-96.04034220000001
28D0453728,NEBRASKA MEDICAL CENTER CLINICAL LABORATORY,3,OMAHA,NE,"600 S 42nd St # 981180, Omaha, NE 68198, USA",1002,41.2552297,-95.9763467
28D0453939,CHILDRENS HOSPITAL AND MEDICAL CENTER PATHOLOGY,3,OMAHA,NE,"8200 Dodge St, Omaha, NE 68114, USA",68114,41.26031500000001,-96.0413444
28D0454016,"PATHOLOGY CENTER,THE",3,OMAHA,NE,"8303 Dodge St, Omaha, NE 68114, USA",68114,41.2583928,-96.0421417
28D0454313,BOYS TOWN NATIONAL RESEARCH HOSPITAL,3,OMAHA,NE,"555 N 30th St, Omaha, NE 68131, USA",68131,41.2641085,-95.9558648
28D0454833,CHI HEALTH SAINT MARY'S,1,NEBRASKA CITY,NE,"1301 Grundman Blvd, Nebraska City, NE 68410, USA",68410,40.6563247,-95.86242399999999
28D0454853,MEMORIAL HEALTH CARE SYSTEMS,3,SEWARD,NE,"300 N Columbia Ave, Seward, NE 68434, USA",2228,40.9093686,-97.09129659999999
28D0455307,PHYSICIANS LABORATORY SERVICES INC D/B/A,1,LINCOLN,NE,"7441 O St #100, Lincoln, NE 68510, USA",2468,40.812199,-96.61775
28D0455591,AVERA CREIGHTON HOSPITAL,1,CREIGHTON,NE,"1503 Main St, Creighton, NE 68729, USA",68729,42.465908,-97.91690910000001
28D0455722,SAINT FRANCIS MEMORIAL HOSPITAL,1,WEST POINT,NE,"430 N Monitor St, West Point, NE 68788, USA",68788,41.8434482,-96.7060455
28D0455760,GRAND ISLAND CLINIC INC,1,GRAND ISLAND,NE,"2444 W Faidley Ave, Grand Island, NE 68803, USA",68803,40.9248006,-98.3678836
28D0455828,CHI HEALTH ST FRANCIS,3,GRAND ISLAND,NE,"2620 W Faidley Ave, Grand Island, NE 68803, USA",68803,40.92590089999999,-98.3715936
28D0455938,CHI HEALTH GOOD SAMARITAN,3,KEARNEY,NE,"10 E 31st St, Kearney, NE 68847, USA",68847,40.7079501,-99.0822357
28D0455989,LEXINGTON REGIONAL HEALTH CENTER,1,LEXINGTON,NE,"1201 N Erie St, Lexington, NE 68850, USA",1560,40.7858157,-99.7587068
28D0456028,HOWARD COUNTY MEDICAL CENTER,1,SAINT PAUL,NE,"1113 Sherman St, St Paul, NE 68873, USA",1546,41.2170087,-98.4630653
28D0456093,MARY LANNING MEMORIAL HOSPITAL,3,HASTINGS,NE,"715 N St Joseph Ave, Hastings, NE 68901, USA",68901,40.5906095,-98.3874551
28D0456160,PHELPS MEMORIAL HEALTH CENTER,1,HOLDREGE,NE,"1215 Tibbals St, Holdrege, NE 68949, USA",68949,40.447577,-99.3824798
28D0456222,COMMUNITY HOSPITAL LABORATORY,1,MC COOK,NE,"1301 E H St, McCook, NE 69001, USA",69001,40.2053079,-100.6082767
28D0456314,GREAT PLAINS HEALTH,3,NORTH PLATTE,NE,"601 W Leota St #500, North Platte, NE 69101, USA",69101,41.1217021,-100.7704076
28D0456332,PATHOLOGY SERVICES PC,1,NORTH PLATTE,NE,"611 W Francis St, North Platte, NE 69101, USA",69101,41.1232124,-100.7713619
28D0456480,BOX BUTTE GENERAL HOSPITAL,3,ALLIANCE,NE,"2101 Box Butte Ave, Alliance, NE 69301, USA",69301,42.1165869,-102.8696636
28D0456628,REGIONAL WEST MEDICAL CENTER,3,SCOTTSBLUFF,NE,"4021 Ave B, Scottsbluff, NE 69361, USA",69361,41.8866786,-103.6643123
28D0652591,CHI HEALTH UNIVERSITY CAMPUS,3,OMAHA,NE,"2412 Cuming St, Omaha, NE 68131, USA",68131,41.2689854,-95.9484846
28D0652601,CHI HEALTH BERGAN MERCY LABORATORY,3,OMAHA,NE,"7500 Mercy Rd, Omaha, NE 68124, USA",68124,41.23953059999999,-96.0307682
28D0652608,PHYSICIANS LAB SERVICES INC,3,OMAHA,NE,"4840 F St, Omaha, NE 68117, USA",1407,41.2202238,-95.98639639999999
28D0652624,THAYER COUNTY HEALTH SERVICES,1,HEBRON,NE,"120 Park Ave, Hebron, NE 68370, USA",68370,40.1606445,-97.5938487
28D0652694,CHERRY COUNTY HOSPITAL,1,VALENTINE,NE,"510 N Green St, Valentine, NE 69201, USA",1932,42.87907860000001,-100.538401
28D0679411,FILLMORE COUNTY HOSPITAL,1,GENEVA,NE,"1900 F St, Geneva, NE 68361, USA",68361,40.5255122,-97.5863329
28D0679413,CHI HEALTH ST ELIZABETH,3,LINCOLN,NE,"555 S 70th St, Lincoln, NE 68510, USA",68510,40.8086614,-96.6274507
28D0679415,MERRICK MEDICAL CENTER,1,CENTRAL CITY,NE,"1715 26th St, Central City, NE 68826, USA",9620,41.1072618,-98.0029553
28D0679419,COLUMBUS COMMUNITY HOSPITAL,3,COLUMBUS,NE,"4600 38th St, Columbus, NE 68601, USA",1664,41.4551118,-97.385024
28D0679422,MEMORIAL COMMUNITY HEALTH INC,1,AURORA,NE,"1423 7th St, Aurora, NE 68818, USA",1141,40.8714972,-98.0107367
28D0679423,CRETE AREA MEDICAL CENTER,1,CRETE,NE,"2910 Betten Dr, Crete, NE 68333, USA",68333,40.6406698,-96.9352026
28D0679424,BRYAN MEDICAL CENTER - WEST CAMPUS,3,LINCOLN,NE,"2300 S 16th St, Lincoln, NE 68502, USA",68502,40.7900437,-96.6981464
28D0679425,BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER,1,BEATRICE,NE,"4800 Hospital Pkwy, Beatrice, NE 68310, USA",68310,40.3161806,-96.7495665
28D0682492,FAITH REGIONAL HEALTH SERVICES,3,NORFOLK,NE,"2700 W Norfolk Ave, Norfolk, NE 68701, USA",68701,42.0341586,-97.4532747
28D0944175,PATHOLOGY MEDICAL SERVICES PC,3,LINCOLN,NE,"5440 South St #200, Lincoln, NE 68506, USA",2116,40.791984,-96.646228
28D0944177,PATHOLOGY MEDICAL SERVICES PC,3,LINCOLN,NE,"5440 South St #200, Lincoln, NE 68506, USA",2116,40.791984,-96.646228
28D0944194,PATHOLOGY MEDICAL SERVICES PC,3,LINCOLN,NE,"5440 South St #200, Lincoln, NE 68506, USA",2116,40.791984,-96.646228
28D0944195,PATHOLOGY MEDICAL SERVICES PC,3,LINCOLN,NE,"5440 South St #200, Lincoln, NE 68506, USA",2116,40.791984,-96.646228
28D0986612,CHI HEALTH LABORATORY,3,OMAHA,NE,"4955 F St, Omaha, NE 68117, USA",68117,41.2191484,-95.9884598
28D1015672,GOOD NEIGHBOR COMMUNITY HEALTH CENTER,3,COLUMBUS,NE,"4321 41st Ave, Columbus, NE 68601, USA",68601,41.458115,-97.376718
28D1024347,CHI HEALTH LAKESIDE LABORATORY,3,OMAHA,NE,"16901 Lakeside Hills Ct, Omaha, NE 68130, USA",68130,41.2374866,-96.180869
28D1025245,LABORATORY CORPORATION OF AMERICA HOLDINGS,3,LINCOLN,NE,"630 N Cotner Blvd #201, Lincoln, NE 68505, USA",68505,40.81851959999999,-96.63769099999999
28D1057348,BOYS TOWN NATIONAL RESEARCH HOSPITAL - WEST,3,BOYS TOWN,NE,"14000 Boys Town Hospital Rd, Boys Town, NE 68010, USA",68010,41.2500045,-96.1340719
28D2002078,BELLEVUE MEDICAL CENTER LABORATORY,3,BELLEVUE,NE,"2500 Bellevue Medical Center Dr, Bellevue, NE 68123, USA",68123,41.1372335,-95.9481148
28D2014420,NEBRASKA PUBLIC HEALTH LABORATORY AT UNMC,3,OMAHA,NE,"Durham Research Center 2 Loading Dock,, 560 S 45th St, Omaha, NE 68198, USA",68198,41.2549728,-95.9810847
28D2064485,KEARNEY REGIONAL MEDICAL CENTER,1,KEARNEY,NE,"804 22nd Ave, Kearney, NE 68845, USA",5047,40.6819259,-99.1127073
28D2161462,NM VILLAGE POINTE DERMATOLOGY,1,OMAHA,NE,"17617 Burke St, Omaha, NE 68118, USA",2259,41.257413,-96.191339
28D2161463,NM CHALCO DERMATOLOGY,1,OMAHA,NE,"8343 S 168th Ave, Omaha, NE 68130, USA",68130,41.244583,-96.17775739999999
29D0058654,NORTHEASTERN NEVADA REGIONAL HOSPITAL LAB,3,ELKO,NV,"2001 Errecart Blvd, Elko, NV 89801, USA",89801,40.8231072,-115.7304969
29D0538294,UNIVERSITY MEDICAL CENTER OF SO NV-PATHOLOGY,3,LAS VEGAS,NV,"1800 W Charleston Blvd, Las Vegas, NV 89102, USA",89102,36.1604135,-115.1675929
29D0538858,SUNRISE HOSPITAL AND MEDICAL CENTER LAB LLC,3,LAS VEGAS,NV,"3186 S Maryland Pkwy, Las Vegas, NV 89109, USA",89109,36.1333974,-115.1355891
29D0539273,BANNER CHURCHILL COMMUNITY HOSPITAL LABORATORY,3,FALLON,NV,"801 E Williams Ave, Fallon, NV 89406, USA",89406,39.4766121,-118.7662421
29D0539451,NORTHERN NEVADA MEDICAL CENTER,3,SPARKS,NV,"2375 E Prater Way, Sparks, NV 89434, USA",89434,39.5416985,-119.6977654
29D0540140,SAINT MARYS REGIONAL MEDICAL CENTER LABORATORY,3,RENO,NV,"235 W 6th St, Reno, NV 89503, USA",89503,39.53280549999999,-119.8181903
29D0540144,RENOWN REGIONAL MEDICAL CENTER CLINICAL LAB,3,RENO,NV,"75 Pringle Way Center C, Reno, NV 89502, USA",89502,39.5254136,-119.7944069
29D0652720,QUEST DIAGNOSTICS INCORPORATED,3,LAS VEGAS,NV,"3100 W Charleston Blvd Ste 110, Las Vegas, NV 89102, USA",2023,36.159289,-115.18396
29D0652741,SLMC CLINICAL LABORATORY,1,YERINGTON,NV,"213 S Whitacre St, Yerington, NV 89447, USA",89447,38.9838961,-119.1673158
29D0652748,NEVADA STATE PUBLIC HEALTH LABORATORY,3,RENO,NV,"1660 N Virginia St, Reno, NV 89503, USA",0703,39.5489678,-119.8176279
29D0696101,BATTLE MOUNTAIN GENERAL HOSPITAL LAB,1,BATTLE MOUNTAIN,NV,"535 S Humboldt St, Battle Mountain, NV 89820, USA",89820,40.6400172,-116.9400085
29D0876062,CARSON VALLEY MEDICAL CENTER LABORATORY,1,GARDNERVILLE,NV,"1107 U.S. Hwy 395 N, Gardnerville, NV 89410, USA",89410,38.9196556,-119.7192963
