CLIA Number,Laboratory Name,Certificate,City,State
27D0411115,MINERAL COMMUNITY HOSPITAL,3,SUPERIOR,MT
27D0411225,KALISPELL REGIONAL MEDICAL CENTER LABORATORY,3,KALISPELL,MT
27D0411323,CABINET PEAKS MEDICAL CENTER,3,LIBBY,MT
27D0411341,GLACIER MEDICAL ASSOCIATES,3,WHITEFISH,MT
27D0652473,ST VINCENT HEALTHCARE,3,BILLINGS,MT
27D0652481,POPLAR COMMUNITY HOSPITAL,1,POPLAR,MT
27D0652495,BENEFIS HEALTH SYSTEM EAST CAMPUS LAB,3,GREAT FALLS,MT
27D0652531,MONTANA PUBLIC HEALTH LABORATORY,1,HELENA,MT
27D0663007,CENTRAL MONTANA MEDICAL CENTER,1,LEWISTOWN,MT
27D0665300,LIVINGSTON HEALTHCARE,1,LIVINGSTON,MT
27D0666145,COMMUNITY MEDICAL CENTER LAB,3,MISSOULA,MT
27D0668135,CURRY HEALTH CENTER,1,MISSOULA,MT
27D0671192,CLARK FORK VALLEY HOSPITAL,1,PLAINS,MT
27D0678965,SUMMIT LABORATORY,3,BUTTE,MT
27D0690353,WESTERN MONTANA CLINIC BROADWAY BLDG,1,MISSOULA,MT
27D0690730,ASSOCIATED DERMATOLOGY & SKIN CANCER CLINIC,1,HELENA,MT
27D0946844,YELLOWSTONE PATHOLOGY INSTITUTE INC,3,BILLINGS,MT
27D0988113,BILLINGS VA HEALTHCARE CENTER,3,BILLINGS,MT
27D2091245,WESTERN MONTANA CLINIC-CMC,1,MISSOULA,MT
28D0047395,METHODIST FREMONT HEALTH,3,FREMONT,NE
28D0047491,CHI HEALTH IMMANUEL LABORATORY,3,OMAHA,NE
28D0047706,BOONE COUNTY HEALTH CENTER,1,ALBION,NE
28D0453431,MEMORIAL COMMUNITY HOSPITAL,1,BLAIR,NE
28D0453563,CHI HEALTH MIDLANDS LABORATORY,3,PAPILLION,NE
28D0453728,NEBRASKA MEDICAL CENTER CLINICAL LABORATORY,3,OMAHA,NE
28D0453939,CHILDRENS HOSPITAL AND MEDICAL CENTER PATHOLOGY,3,OMAHA,NE
28D0454016,"PATHOLOGY CENTER,THE",3,OMAHA,NE
28D0454313,BOYS TOWN NATIONAL RESEARCH HOSPITAL,3,OMAHA,NE
28D0454833,CHI HEALTH SAINT MARY'S,1,NEBRASKA CITY,NE
28D0454853,MEMORIAL HEALTH CARE SYSTEMS,3,SEWARD,NE
28D0455307,PHYSICIANS LABORATORY SERVICES INC D/B/A,1,LINCOLN,NE
28D0455591,AVERA CREIGHTON HOSPITAL,1,CREIGHTON,NE
28D0455722,SAINT FRANCIS MEMORIAL HOSPITAL,1,WEST POINT,NE
28D0455760,GRAND ISLAND CLINIC INC,1,GRAND ISLAND,NE
28D0455828,CHI HEALTH ST FRANCIS,3,GRAND ISLAND,NE
28D0455938,CHI HEALTH GOOD SAMARITAN,3,KEARNEY,NE
28D0455989,LEXINGTON REGIONAL HEALTH CENTER,1,LEXINGTON,NE
28D0456028,HOWARD COUNTY MEDICAL CENTER,1,SAINT PAUL,NE
28D0456093,MARY LANNING MEMORIAL HOSPITAL,3,HASTINGS,NE
28D0456160,PHELPS MEMORIAL HEALTH CENTER,1,HOLDREGE,NE
28D0456222,COMMUNITY HOSPITAL LABORATORY,1,MC COOK,NE
28D0456314,GREAT PLAINS HEALTH,3,NORTH PLATTE,NE
28D0456332,PATHOLOGY SERVICES PC,1,NORTH PLATTE,NE
28D0456480,BOX BUTTE GENERAL HOSPITAL,3,ALLIANCE,NE
28D0456628,REGIONAL WEST MEDICAL CENTER,3,SCOTTSBLUFF,NE
28D0652591,CHI HEALTH UNIVERSITY CAMPUS,3,OMAHA,NE
28D0652601,CHI HEALTH BERGAN MERCY LABORATORY,3,OMAHA,NE
28D0652608,PHYSICIANS LAB SERVICES INC,3,OMAHA,NE
28D0652624,THAYER COUNTY HEALTH SERVICES,1,HEBRON,NE
28D0652694,CHERRY COUNTY HOSPITAL,1,VALENTINE,NE
28D0679411,FILLMORE COUNTY HOSPITAL,1,GENEVA,NE
28D0679413,CHI HEALTH ST ELIZABETH,3,LINCOLN,NE
28D0679415,MERRICK MEDICAL CENTER,1,CENTRAL CITY,NE
28D0679419,COLUMBUS COMMUNITY HOSPITAL,3,COLUMBUS,NE
28D0679422,MEMORIAL COMMUNITY HEALTH INC,1,AURORA,NE
28D0679423,CRETE AREA MEDICAL CENTER,1,CRETE,NE
28D0679424,BRYAN MEDICAL CENTER - WEST CAMPUS,3,LINCOLN,NE
28D0679425,BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER,1,BEATRICE,NE
28D0682492,FAITH REGIONAL HEALTH SERVICES,3,NORFOLK,NE
28D0944175,PATHOLOGY MEDICAL SERVICES PC,3,LINCOLN,NE
28D0944177,PATHOLOGY MEDICAL SERVICES PC,3,LINCOLN,NE
28D0944194,PATHOLOGY MEDICAL SERVICES PC,3,LINCOLN,NE
28D0944195,PATHOLOGY MEDICAL SERVICES PC,3,LINCOLN,NE
28D0986612,CHI HEALTH LABORATORY,3,OMAHA,NE
28D1015672,GOOD NEIGHBOR COMMUNITY HEALTH CENTER,3,COLUMBUS,NE
28D1024347,CHI HEALTH LAKESIDE LABORATORY,3,OMAHA,NE
28D1025245,LABORATORY CORPORATION OF AMERICA HOLDINGS,3,LINCOLN,NE
28D1057348,BOYS TOWN NATIONAL RESEARCH HOSPITAL - WEST,3,BOYS TOWN,NE
28D2002078,BELLEVUE MEDICAL CENTER LABORATORY,3,BELLEVUE,NE
28D2014420,NEBRASKA PUBLIC HEALTH LABORATORY AT UNMC,3,OMAHA,NE
28D2064485,KEARNEY REGIONAL MEDICAL CENTER,1,KEARNEY,NE
28D2161462,NM VILLAGE POINTE DERMATOLOGY,1,OMAHA,NE
28D2161463,NM CHALCO DERMATOLOGY,1,OMAHA,NE
29D0058654,NORTHEASTERN NEVADA REGIONAL HOSPITAL LAB,3,ELKO,NV
29D0538294,UNIVERSITY MEDICAL CENTER OF SO NV-PATHOLOGY,3,LAS VEGAS,NV
29D0538858,SUNRISE HOSPITAL AND MEDICAL CENTER LAB LLC,3,LAS VEGAS,NV
29D0539273,BANNER CHURCHILL COMMUNITY HOSPITAL LABORATORY,3,FALLON,NV
29D0539451,NORTHERN NEVADA MEDICAL CENTER,3,SPARKS,NV
29D0540140,SAINT MARYS REGIONAL MEDICAL CENTER LABORATORY,3,RENO,NV
29D0540144,RENOWN REGIONAL MEDICAL CENTER CLINICAL LAB,3,RENO,NV
29D0652720,QUEST DIAGNOSTICS INCORPORATED,3,LAS VEGAS,NV
29D0652741,SLMC CLINICAL LABORATORY,1,YERINGTON,NV
29D0652748,NEVADA STATE PUBLIC HEALTH LABORATORY,3,RENO,NV
29D0696101,BATTLE MOUNTAIN GENERAL HOSPITAL LAB,1,BATTLE MOUNTAIN,NV
29D0876062,CARSON VALLEY MEDICAL CENTER LABORATORY,1,GARDNERVILLE,NV
29D0908610,MOUNTAINVIEW HOSPITAL MAIN LAB,3,LAS VEGAS,NV
29D0932272,SUMMERLIN HOSPITAL LABORATORY,3,LAS VEGAS,NV
29D0932903,APC AT BURNHAM LAB,3,LAS VEGAS,NV
29D0932908,LMC AT VALLEY HOSPITAL,3,LAS VEGAS,NV
29D0932914,LMC AT DESERT SPRINGS HOSPITAL,3,LAS VEGAS,NV
29D0932923,LMC AT SUMMERLIN HOSPITAL MEDICAL CTR,3,LAS VEGAS,NV
29D0956086,RENOWN SO MEADOWS MEDICAL CENTER CLINICAL LAB,3,RENO,NV
29D0972747,ST ROSE DOMINICAN HOSPITAL LAB-SIENA CAMPUS,3,HENDERSON,NV
29D0975331,APC AT ST ROSE SIENA,3,HENDERSON,NV
29D0976712,LABORATORY MEDICINE CONSULTANTS-LMC PATHOLOGY SVCS,3,LAS VEGAS,NV
29D1016586,SPRING VALLEY HOSPITAL LABORATORY,3,LAS VEGAS,NV
29D1017494,LMC AT SOUTHERN HILLS HOSPITAL,3,LAS VEGAS,NV
29D1017774,SOUTHERN HILLS HOSPITAL & MEDICAL CENTER LAB,3,LAS VEGAS,NV
29D1025581,MESA VIEW REGIONAL HOSPITAL,3,MESQUITE,NV
29D1027844,SOUTHERN NEVADA PUBLIC HEALTH LABORATORY,1,LAS VEGAS,NV
29D1046210,CARSON TAHOE REGIONAL MEDICAL CENTER LABORATORY,3,CARSON CITY,NV
29D1056167,APC AT ST ROSE SAN MARTIN,3,LAS VEGAS,NV
29D1070766,CENTENNIAL HILLS HOSPITAL LABORATORY,3,LAS VEGAS,NV
29D1072346,LMC AT CENTENNIAL HILLS HOSPITAL MED CTR,3,LAS VEGAS,NV
29D2032647,MD LABS,1,RENO,NV
29D2049681,LMC AT UNIVERSITY MEDICAL CENTER,3,LAS VEGAS,NV
29D2076069,VALLEY HEALTH SYSTEM HOSP LABORATORY SERVICES,3,LAS VEGAS,NV
29D2077259,DESERT SPRINGS HOSPITAL LABORATORY,3,LAS VEGAS,NV
29D2081047,LMC AT SPRING VALLEY HOSPITAL,3,LAS VEGAS,NV
29D2097521,LMC AT MT VIEW MOB,3,LAS VEGAS,NV
29D2116412,HENDERSON HOSPITAL LABORATORY,3,HENDERSON,NV
29D2116922,ER AT THE LAKES A DEPT OF SO HILLS HOSP&MED CTR,3,LAS VEGAS,NV
29D2118664,LMC AT HENDERSON HOSPITAL,3,HENDERSON,NV
29D2150280,ER AT ALIANTE A DEPT OF MTVIEW HOSPITAL,3,N LAS VEGAS,NV
29D2166411,WHASN-CENTRAL LABORATORY,1,LAS VEGAS,NV
30D0002651,ST JOSEPHS HOSPITAL,3,NASHUA,NH
30D0002717,FRANKLIN REGIONAL HOSPITAL,1,FRANKLIN,NH
30D0002728,LAKES REGION GENERAL HOSPITAL,1,LACONIA,NH
30D0085147,SOUTHERN NH MEDICAL CENTER,3,NASHUA,NH
30D0085621,ELLIOT HOSPITAL LABORATORY,3,MANCHESTER,NH
30D0086170,CONCORD HOSPITAL LABORATORY,3,CONCORD,NH
30D0086429,MONADNOCK COMMUNITY HOSPITAL LAB,3,PETERBOROUGH,NH
30D0086896,PORTSMOUTH REGIONAL HOSPITAL LABORATORY,3,PORTSMOUTH,NH
30D0087112,WENTWORTH DOUGLASS HOSPITAL LABORATORY,3,DOVER,NH
30D0087583,HUGGINS HOSPITAL,1,WOLFEBORO,NH
30D0652812,NEW HAMPSHIRE PUBLIC HEALTH LAB,1,CONCORD,NH
30D0652815,"CHESHIRE MEDICAL CENTER,THE",3,KEENE,NH
30D0652824,UPPER CONNECTICUT VALLEY HOSPITAL,1,COLEBROOK,NH
30D0652833,MARY HITCHCOCK MEMORIAL HOSPITAL,3,LEBANON,NH
30D0652858,FRISBIE MEMORIAL HOSPITAL LABORATORY,3,ROCHESTER,NH
30D0682886,SEACOAST PATHOLOGY PROFESSIONAL ASSOC,3,EXETER,NH
30D0993032,CATHOLIC MEDICAL CENTER LABORATORY,3,MANCHESTER,NH
30D1009499,EXETER HOSPITAL LABORATORY,3,EXETER,NH
31D0004037,CARE POINT HEALTH - BAYONNE MEDICAL CENTER,3,BAYONNE,NJ
31D0004164,HOBOKEN UNIVERSITY MEDICAL CENTER,3,HOBOKEN,NJ
31D0004490,RUTGERS HEALTH AT CLARA MAAS MEDICAL CENTER,3,BELLEVILLE,NJ
31D0004614,HUDSON HOSPITAL OPCO LLC - DBA CHRIST HOSPITAL,3,JERSEY CITY,NJ
31D0005027,HMH HOSPITALS CORPORATION,3,NEPTUNE,NJ
31D0005213,DEBORAH HEART AND LUNG CENTER,3,BROWNS MILLS,NJ
31D0005265,VIRTUA WEST JERSEY HOSPITAL VOORHEES,3,VOORHEES,NJ
31D0005283,SOUTHERN OCEAN MEDICAL CENTER,3,MANAHAWKIN,NJ
31D0005362,SALEM MEDICAL CENTER,3,SALEM,NJ
31D0005505,ATLANTICARE REGIONAL MEDICAL CENTER - MAINLAND,3,GALLOWAY TOWNSHIP,NJ
31D0005562,ATLANTICARE REGIONAL MEDICAL CENTER,3,ATLANTIC CITY,NJ
31D0005731,OCEAN MEDICAL CENTER,3,BRICK,NJ
31D0005797,HUNTERDON MEDICAL CENTER LABORATORY,3,FLEMINGTON,NJ
31D0005867,ST LUKE'S WARREN HOSPITAL,3,PHILLIPSBURG,NJ
31D0105534,HMH - PALISADES MEDICAL CENTER,3,NORTH BERGEN,NJ
31D0105811,CENTERS LAB NJ LLC,3,CEDAR KNOLLS,NJ
31D0106054,ST MARY'S GENERAL HOSPITAL,3,PASSAIC,NJ
31D0107985,ST MICHAEL'S MEDICAL CENTER,3,NEWARK,NJ
31D0108673,NEWARK BETH ISRAEL MEDICAL CENTER,3,NEWARK,NJ
31D0108818,TRINITAS REGIONAL MEDICAL CENTER,3,ELIZABETH,NJ
31D0110326,CHILTON MEDICAL CENTER,3,POMPTON PLAINS,NJ
31D0110652,"VALLEY HOSPITAL,THE",3,RIDGEWOOD,NJ
31D0111058,ST JOSEPH'S WAYNE HOSPITAL,3,WAYNE,NJ
31D0111268,ST JOSEPH'S HOSPITAL & MEDICAL CENTER,3,PATERSON,NJ
31D0111780,HACKENSACK UNIV MED CTR-PATHOLOGY DEPT,3,HACKENSACK,NJ
31D0113608,RIVERVIEW MEDICAL CENTER - LABORATORY SERVICES,3,RED BANK,NJ
31D0114463,BAYSHORE COMMUNITY HOSPITAL,3,HOLMDEL,NJ
31D0114688,RUTGERS HEALTH MONMOUTH MEDICAL CENTER,3,LONG BRANCH,NJ
31D0115021,NEW JERSEY UROLOGIC INSTITUTE,1,EATONTOWN,NJ
31D0115471,SAINT CLARES HOSPITAL - DENVILLE,3,DENVILLE,NJ
31D0115575,HACKETTSTOWN MEDICAL CENTER,3,HACKETTSTOWN,NJ
31D0115749,NEWTON MEMORIAL HOSPITAL,3,NEWTON,NJ
31D0116133,OVERLOOK HOSPITAL LABORATORY,3,SUMMIT,NJ
31D0116144,SUMMIT MEDICAL GROUP PA,3,BERKELEY HEIGHTS,NJ
31D0117238,KENNEDY UNIVERSITY HOSPITAL,3,CHERRY HILL,NJ
31D0118556,VIRTUA WEST JERSEY HOSPITAL MARLTON,3,MARLTON,NJ
31D0119421,KENNEDY UNIVERSITY HOSPITAL - LABORATORY SERVICES,3,STRATFORD,NJ
31D0119823,"VIRTUA OUR LADY OF LOURDES HOSPITAL, INC D/B/A",3,CAMDEN,NJ
31D0120201,CAPE REGIONAL MEDICAL CENTER,3,CAPE MAY COURT HOUSE,NJ
31D0120700,SHORE MEMORIAL HOSPITAL,3,SOMERS POINT,NJ
31D0120873,INSPIRA MEDICAL CENTER ELMER LABORATORY,3,ELMER,NJ
31D0121108,INSPIRA MEDICAL CENTER VINELAND LABORATORY,3,VINELAND,NJ
31D0121851,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,3,PENNINGTON,NJ
31D0122304,ST FRANCIS MEDICAL CENTER,3,TRENTON,NJ
31D0122561,RUTGERS HEALTH RWJ UNIVERSITY HOSPITAL HAMILTON,3,HAMILTON,NJ
31D0123473,RUTGERS HEALTH COMMUNITY MED CTR LAB,3,TOMS RIVER,NJ
31D0123965,MEDEMERGE,3,GREEN BROOK,NJ
31D0124320,JFK MEDICAL CENTER LABORATORY DEPT,3,EDISON,NJ
31D0125083,RARITAN BAY MED CTR OLD BRIDGE DIV LAB,3,OLD BRIDGE,NJ
31D0125110,RARITAN BAY MED CTR PERTH AMBOY DIV LAB,3,PERTH AMBOY,NJ
31D0125232,LABORATORY CORPORATION OF AMERICA HOLDINGS,3,RARITAN,NJ
31D0125527,RWJ BARNABAS HOSPITAL SOMERSET,3,SOMERVILLE,NJ
31D0652874,ST BARNABAS MED CNTR DEPT OF PATHOLOGY,3,LIVINGSTON,NJ
31D0652906,UNIVERSITY HOSPITAL,3,NEWARK,NJ
31D0652945,BIO REFERENCE LABORATORIES INC,3,ELMWOOD PARK,NJ
31D0653053,VIRTUA MEMORIAL HOSPITAL BURLINGTON CO,3,MOUNT HOLLY,NJ
31D0653169,ST PETERS UNIVERSITY HOSPITAL LABORATORY,3,NEW BRUNSWICK,NJ
31D0653171,ROBERT WOOD JOHNSON UNIVERSITY HOSP,3,NEW BRUNSWICK,NJ
31D0663756,RUTGERS HEALTH MONMOUTH MEDICAL CENTER,3,LAKEWOOD,NJ
31D0664421,UNIVERSITY MEDICAL CTR OF PRINCETON AT PLAINSBORO,3,PLAINSBORO,NJ
31D0665372,KENNEDY UNIVERSITY HOSPITA -WASH TWP LAB SERVICES,3,TURNERSVILLE,NJ
31D0671050,CENTRASTATE MEDICAL CENTER,3,FREEHOLD,NJ
31D0682132,JERSEY CITY MEDICAL CENTER,3,JERSEY CITY,NJ
31D0683829,MORRISTOWN MEDICAL CENTER,3,MORRISTOWN,NJ
31D0694798,NJMHMC LLC,3,SECAUCUS,NJ
31D0696246,QUEST DIAGNOSTICS INCORPORATED,3,TETERBORO,NJ
31D0696829,COOPER UNIVERSITY HOSPITAL LABORATORY,3,CAMDEN,NJ
31D0715825,UNIVERSITY UROLOGY ASSOC OF NJ,1,TOMS RIVER,NJ
31D0862033,HOLY NAME HOSPITAL LABORATORY,3,TEANECK,NJ
31D0870447,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,3,ENGLEWOOD,NJ
31D0876565,CARE STATION MEDICAL GROUP,1,LINDEN,NJ
31D0881184,PUBLIC HEALTH AND ENVIRONMENTAL LABORATORIES,1,EWING,NJ
31D0886721,COASTAL UROLOGY ASSOCIATES PA,1,BRICK,NJ
31D0938156,MEDICAL DIAGNOSTIC LABORATORIES LLC,3,HAMILTON,NJ
31D0995563,ALLYSON AGATHIS MD,3,BEDMINSTER,NJ
31D0998593,ADVANCED BIOMEDICAL LABORATORIES LLC,3,CINNAMINSON,NJ
31D1026901,QDX PATHOLOGY SERVICES,3,CRANFORD,NJ
31D1041265,ACCU-REFERENCE MEDICAL LAB LLC,1,LINDEN,NJ
31D1041975,"ACCURATE DIAGNOSTIC LABS, INC",1,SOUTH PLAINFIELD,NJ
31D1059710,ACULABS INC CLINICAL LABORATORY,3,EAST BRUNSWICK,NJ
31D1095378,NCJ DIAGNOSTICS & DNA TECHNOLOGIES,1,MONMOUTH JUNCTION,NJ
31D1103468,GENESIS LABORATORY MANAGEMENT,3,OAKHURST,NJ
31D2026917,QDX PATHOLOGY SERVICES,3,CRANFORD,NJ
31D2058237,PRECISION DIAGNOSTIC INC,3,HAZLET,NJ
31D2065775,"PPH OF NORTHERN, CTRL & SOUTHER NO NEW JERSEY, INC",1,HACKENSACK,NJ
31D2083572,ATLANTIC CONSOLIDATED LABORATORY,3,MORRIS PLAINS,NJ
31D2100718,PATIENT FIRST - HAMILTON,1,HAMILTON,NJ
31D2103915,PATIENT FIRST - DELRAN,1,DELRAN,NJ
31D2118440,LINCOLN DIAGNOSTIC LAB,1,LINDEN,NJ
31D2119781,RELIANCE DIAGNOSTICS,1,FAIRFIELD,NJ
31D2122079,PATIENT FIRST - CHERRY HILL,1,CHERRY HILL,NJ
31D2122083,PATIENT FIRST - VOORHEES,1,VOORHEES,NJ
31D2157687,Q ANSWER LAB INC,3,EDISON,NJ
32D0534750,QUEST DIAGNOSTICS CENTRAL LABORATORY,3,ALBUQUERQUE,NM
32D0534945,TRICORE REFERENCE LABORATORIES,3,ALBUQUERQUE,NM
32D0534957,TRICORE REFERENCE LABORATORIES,3,ALBUQUERQUE,NM
32D0536059,COLLEGE DRIVE CLINIC,3,GALLUP,NM
32D0536068,GALLUP INDIAN MEDICAL CENTER,3,GALLUP,NM
32D0536130,SAN JUAN REGIONAL MEDICAL CENTER,3,FARMINGTON,NM
32D0536596,ST VINCENT HOSPITAL LABORATORY,3,SANTA FE,NM
32D0536877,MINERS COLFAX MEDICAL CENTER,3,RATON,NM
32D0537076,PHC LAS CRUCES INC DBA MEMORIAL MEDICAL CENTER,3,LAS CRUCES,NM
32D0537202,MIMBRES MEMORIAL HOSPITAL AND NURSING HOME,3,DEMING,NM
32D0537297,TRICORE REFERENCE LABORATORY SERVICES CORP - PRMC,3,CLOVIS,NM
32D0537422,B C A MEDICAL ASSOCIATES,1,ROSWELL,NM
32D0537442,EASTERN NEW MEXICO MEDICAL CENTER,3,ROSWELL,NM
32D0537453,PATHOLOGY CONSULTANTS OF NEW MEXICO,3,ROSWELL,NM
32D0537459,RIO PECOS MEDICAL ASSOCIATES,1,ROSWELL,NM
32D0537497,ARTESIA GENERAL HOSPITAL,3,ARTESIA,NM
32D0537562,CARLSBAD MEDICAL CENTER,3,CARLSBAD,NM
32D0537639,LEA REGIONAL HOSPITAL LLC DBA,3,HOBBS,NM
32D0537796,UNION COUNTY GENERAL HOSPITAL,3,CLAYTON,NM
32D0653230,REHOBOTH MCKINLEY CHRISTN/CLINICAL LAB,3,GALLUP,NM
32D0653268,HOLY CROSS HOSPITAL LAB,3,TAOS,NM
32D0668700,ZUNI PHS HOSPITAL,3,ZUNI,NM
32D0671125,GERALD CHAMPION REGIONAL MEDICAL CENTER,3,ALAMOGORDO,NM
32D0672876,ALTA VISTA REGIONAL HOSPITAL,3,LAS VEGAS,NM
32D0674827,NOR-LEA GENERAL HOSPITAL- LAB,3,LOVINGTON,NM
32D0856260,GILA REGIONAL MEDICAL CENTER,3,SILVER CITY,NM
32D0863953,WOMEN'S MEDICAL CENTER,1,CLOVIS,NM
32D0875964,NEW MEX DEPT OF HEALTH SCIENTIFIC LAB,3,ALBUQUERQUE,NM
32D0933526,EPIPHANY DERMATOLOGY OF NEW MEXICO LLC,1,LAS CRUCES,NM
32D0999057,LAS CRUCES MEDICAL CENTER LLC DBA,3,LAS CRUCES,NM
32D2090170,DERMATOLOGY OF LAS CRUCES,1,LAS CRUCES,NM
32D2110679,"SOUTHWEST LABS, LLC",3,ALBUQUERQUE,NM
32D2138704,MOUNTAINVIEW EMERGENCY CENTER,3,LAS CRUCES,NM
32D2156145,VIOME INC,1,LOS ALAMOS,NM
33D0006466,RICHMOND UNIVERSITY MEDICAL CENTER,1,STATEN ISLAND,NY
33D0006959,WHITE PLAINS HOSP CTR L,1,WHITE PLAINS,NY
33D0006985,ST JOSEPHS HOSPITAL LABORATORY,1,YONKERS,NY
33D0007033,NEWYORK-PRESBYTERIAN/ LAWRENCE HOSPITAL LABORATORY,1,BRONXVILLE,NY
33D0007071,GOOD SAMARITAN HOSPITAL LABORATORY,1,SUFFERN,NY
33D0008001,NYC HEALTH + HOSPITALS-ELMHURST,1,ELMHURST,NY
33D0008369,LONG ISLAND JEWISH VALLEY STREAM,1,VALLEY STREAM,NY
33D0008653,LONG ISLAND COMMUNITY HOSPITAL LABORATORY,1,PATCHOGUE,NY
33D0009183,NORTHERN DUTCHESS HOSPITAL LABORATORY,1,RHINEBECK,NY
33D0009240,BON SECOURS COMMUNITY HOSPITAL LABORATORY,1,PORT JERVIS,NY
33D0009346,ADIRONDACK MEDICAL CENTER,1,SARANAC LAKE,NY
33D0009748,DELAWARE VALLEY HOSPITAL LABORATORY,1,WALTON,NY
33D0009863,EASTERN NIAGARA HOSPITAL,1,LOCKPORT,NY
33D0009988,CATHOLIC HEALTH SYSTEM DEPT LABORATORY,1,BUFFALO,NY
33D0009994,ERIE COUNTY MEDICAL CTR CLINICAL LABS,1,BUFFALO,NY
33D0010389,OLEAN GENERAL HOSPITAL,1,OLEAN,NY
33D0010445,CAYUGA MEDICAL CENTER AT ITHACA,1,ITHACA,NY
33D0126478,BENDINER & SCHLESINGER INC,1,BROOKLYN,NY
33D0128186,LONG ISLAND JEWISH FOREST HILLS HOSPITAL,1,FOREST HILLS,NY
33D0133991,NEW YORK-PRESBYTERIAN-LOWER MANHATTAN,1,NEW YORK,NY
33D0135629,LINCOLN MEDICAL AND MENTAL HEALTH CENTER,1,BRONX,NY
33D0135938,ST BARNABAS HOSPITAL BLOOD BANK,1,BRONX,NY
33D0136308,MONTEFIORE MEDICAL CENTER LABORATORIES - WEILER,1,BRONX,NY
33D0136383,MONTEFIORE MEDICAL CENTER LABS MONTEFIORE,1,BRONX,NY
33D0138520,MOUNT VERNON HOSPITAL LABORATORY,1,MOUNT VERNON,NY
33D0138785,HUDSON VALLEY HOSPITAL CENTER LABORATORY,1,CORTLANDT MANOR,NY
33D0139293,WHITE PLAINS MEDICAL SERVICES PC,1,HARRISON,NY
33D0139445,PHELPS HOSPITAL LABORATORY,1,SLEEPY HOLLOW,NY
33D0140288,ST JOHN'S RIVERSIDE HOSPITAL,1,YONKERS,NY
33D0141556,ORANGE REGIONAL MEDICAL CENTER LABORATORY,1,MIDDLETOWN,NY
33D0141566,MIDDLETOWN MEDICAL P C,3,MIDDLETOWN,NY
33D0142068,MONTEFIORE NYACK HOSPITAL AFFILIATED LABORATORY,1,NYACK,NY
33D0144588,KINGSBROOK JEWISH MEDICAL CENTER CLINICAL,1,BROOKLYN,NY
33D0144811,WOODHULL MEDICAL AND MENTAL HEALTH CTR,1,BROOKLYN,NY
33D0145613,BROOKDALE UNIVERSITY HOSPITAL AND,1,BROOKLYN,NY
33D0146044,NEWYORK-PRESBYTERIAN/BROOKLYN METHODIST,1,BROOKLYN,NY
33D0146527,MAIMONIDES MEDICAL CENTER,1,BROOKLYN,NY
33D0146535,CENTERS AGENCY LLC DBA CENTERS LABORATORY,1,BROOKLYN,NY
33D0146545,SHERMAN-ABRAMS LABORATORY INC,1,BROOKLYN,NY
33D0146620,NYU LANGONE HOSPITALS - BROOKLYN,1,BROOKLYN,NY
33D0146824,ANALYTICAL DIAGNOSTIC LABS,1,BROOKLYN,NY
33D0147470,"NY COMMUNITY HOSP OF BROOKLYN INC,THE",1,BROOKLYN,NY
33D0148037,MOUNT SINAI BROOKLYN LABORATORY,1,BROOKLYN,NY
33D0148679,INTERFAITH MEDICAL CENTER,1,BROOKLYN,NY
33D0152608,JAMAICA HOSPITAL THE,1,JAMAICA,NY
33D0152779,NYU WINTHROP LABORATORY,1,MINEOLA,NY
33D0153094,MERCY MEDICAL CENTER,1,ROCKVILLE CENTRE,NY
33D0153869,NASSAU UNIVERSITY MEDICAL CENTER DEPT,1,EAST MEADOW,NY
33D0154862,SOUTH NASSAU COMMUNITIES HOSPITAL,1,OCEANSIDE,NY
33D0155021,ST FRANCIS HOSPITAL LABORATORY,1,ROSLYN,NY
33D0158831,JOHN T MATHER MEMORIAL HOSPITAL LABORATORY,1,PORT JEFFERSON,NY
33D0158845,ST CHARLES HOSPITAL LABORATORY,1,PORT JEFFERSON,NY
33D0159343,ST CATHERINE OF SIENA HOSPITAL,1,SMITHTOWN,NY
33D0159701,ENZO CLINICAL LABS INC,1,FARMINGDALE,NY
33D0159715,SYOSSET HOSPITAL,1,SYOSSET,NY
33D0159925,GOOD SAMARITAN HOSPITAL LABORATORY,1,WEST ISLIP,NY
33D0160326,NORTHWELL HEALTH PLAINVIEW HOSPITAL LABORATORY,1,PLAINVIEW,NY
33D0160804,UNIVERSITY HOSPITAL - STONY BROOK SOUTHAMPTON,1,SOUTHAMPTON,NY
33D0160936,ST MARY'S HEALTHCARE LABORATORY,1,AMSTERDAM,NY
33D0161032,COBLESKILL REGIONAL HOSPITAL,1,COBLESKILL,NY
33D0161316,NATHAN LITTAUER HOSPITAL LAB,1,GLOVERSVILLE,NY
33D0161727,SAMARITAN HOSPITAL LABORATORY,1,TROY,NY
33D0162039,LABORATORY CORPORATION OF AMERICA,1,ALBANY,NY
33D0162320,ST PETER'S BENDER LABORATORY,1,ALBANY,NY
33D0162496,ELLIS HOSPITAL LABORATORY MCCLELLAN STREET,1,SCHENECTADY,NY
33D0162651,ELLIS HOSPITAL LABORATORY,1,SCHENECTADY,NY
33D0162938,HEALTHALLIANCE HOSPITAL LABORATORY,1,KINGSTON,NY
33D0163422,COLUMBIA MEMORIAL HOSPITAL LABORATORY,1,HUDSON,NY
